stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.00000] opening D:\chava\Documents\GitHub\proyecto1ED\proyecto1ED\proyecto1\x64\Debug\allegro5.cfg r
dtor     D               dtor.c:196  _al_register_destructor          [   1.01074] added dtor for queue 000001E76C78E010, func 00007FFF46F91C49
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.01603] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.01636] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.01923] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.01959] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.02183] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.02214] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.02368] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.02397] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.02566] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.03049] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.03255] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.03286] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.03534] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.03579] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.03707] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.03739] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.03900] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.03939] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.04093] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.04132] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.04383] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.04418] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.04696] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.04730] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.04910] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.04942] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.05167] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.05243] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.05470] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.05516] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.05693] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.05731] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.05894] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.05922] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.06082] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.06115] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.06294] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.06328] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.06484] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.06514] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.06675] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.06709] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.06904] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.06936] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.07195] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.07225] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.07277] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.07299] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.07356] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.07381] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.07436] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.07455] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.07509] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.07532] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.08998] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.09040] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.09062] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.09073] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.09083] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.09107] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.09119] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.09128] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   1.09138] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   1.09242] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   1.09260] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   1.09269] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   1.09281] Chose bitmap format 9
font     D                ttf.c:243  alloc_glyph_region               [   1.09404] Glyph 56: 31x30 (32x32)
font     D                ttf.c:287  alloc_glyph_region               [   1.09442] Locking glyph region: 000001E76C7D4DB0 0 0 32 32
font     D                ttf.c:167  unlock_current_page              [   1.18867] Unlocking page: 000001E76C7D4DB0
font     D                ttf.c:243  alloc_glyph_region               [   1.18914] Glyph 27: 10x30 (12x32)
font     D                ttf.c:287  alloc_glyph_region               [   1.18946] Locking glyph region: 000001E76C7D4DB0 32 0 12 32
font     D                ttf.c:167  unlock_current_page              [   1.18973] Unlocking page: 000001E76C7D4DB0
font     D                ttf.c:243  alloc_glyph_region               [   1.19013] Glyph 38: 34x30 (36x32)
font     D                ttf.c:287  alloc_glyph_region               [   1.19027] Locking glyph region: 000001E76C7D4DB0 44 0 36 32
font     D                ttf.c:167  unlock_current_page              [   1.19047] Unlocking page: 000001E76C7D4DB0
font     D                ttf.c:243  alloc_glyph_region               [   1.19061] Glyph 60: 31x30 (32x32)
font     D                ttf.c:287  alloc_glyph_region               [   1.19070] Locking glyph region: 000001E76C7D4DB0 80 0 32 32
font     D                ttf.c:167  unlock_current_page              [   1.19102] Unlocking page: 000001E76C7D4DB0
font     D                ttf.c:243  alloc_glyph_region               [   1.19137] Glyph 37: 30x30 (32x32)
font     D                ttf.c:287  alloc_glyph_region               [   1.19150] Locking glyph region: 000001E76C7D4DB0 112 0 32 32
font     D                ttf.c:167  unlock_current_page              [   1.19176] Unlocking page: 000001E76C7D4DB0
font     D                ttf.c:243  alloc_glyph_region               [   1.19205] Glyph 248: 31x30 (32x32)
font     D                ttf.c:287  alloc_glyph_region               [   1.19221] Locking glyph region: 000001E76C7D4DB0 144 0 32 32
font     D                ttf.c:167  unlock_current_page              [   1.19248] Unlocking page: 000001E76C7D4DB0
font     D                ttf.c:243  alloc_glyph_region               [   1.19280] Glyph 54: 31x30 (32x32)
font     D                ttf.c:287  alloc_glyph_region               [   1.19301] Locking glyph region: 000001E76C7D4DB0 176 0 32 32
font     D                ttf.c:167  unlock_current_page              [   1.19329] Unlocking page: 000001E76C7D4DB0
font     D                ttf.c:243  alloc_glyph_region               [   1.19412] Glyph 13: 30x30 (32x32)
font     D                ttf.c:287  alloc_glyph_region               [   1.19434] Locking glyph region: 000001E76C7D4DB0 208 0 32 32
font     D                ttf.c:167  unlock_current_page              [   1.19482] Unlocking page: 000001E76C7D4DB0
font     D                ttf.c:243  alloc_glyph_region               [   1.19504] Glyph 43: 31x30 (32x32)
font     D                ttf.c:287  alloc_glyph_region               [   1.19518] Locking glyph region: 000001E76C7D4DB0 240 0 32 32
font     D                ttf.c:167  unlock_current_page              [   1.19543] Unlocking page: 000001E76C7D4DB0
font     D                ttf.c:243  alloc_glyph_region               [   1.19561] Glyph 40: 30x30 (32x32)
font     D                ttf.c:287  alloc_glyph_region               [   1.19571] Locking glyph region: 000001E76C7D4DB0 272 0 32 32
font     D                ttf.c:167  unlock_current_page              [   1.19589] Unlocking page: 000001E76C7D4DB0
font     D                ttf.c:243  alloc_glyph_region               [   1.19604] Glyph 24: 29x30 (32x32)
font     D                ttf.c:287  alloc_glyph_region               [   1.19615] Locking glyph region: 000001E76C7D4DB0 304 0 32 32
font     D                ttf.c:167  unlock_current_page              [   1.19634] Unlocking page: 000001E76C7D4DB0
font     D                ttf.c:243  alloc_glyph_region               [   1.19650] Glyph 25: 30x30 (32x32)
font     D                ttf.c:287  alloc_glyph_region               [   1.19659] Locking glyph region: 000001E76C7D4DB0 336 0 32 32
font     D                ttf.c:167  unlock_current_page              [   1.19681] Unlocking page: 000001E76C7D4DB0
font     D                ttf.c:243  alloc_glyph_region               [   1.19710] Glyph 18: 29x30 (32x32)
font     D                ttf.c:287  alloc_glyph_region               [   1.19721] Locking glyph region: 000001E76C7D4DB0 368 0 32 32
font     D                ttf.c:167  unlock_current_page              [   1.19744] Unlocking page: 000001E76C7D4DB0
font     D                ttf.c:475  cache_glyph                      [   1.19758] Glyph 3 has zero size.
font     D                ttf.c:243  alloc_glyph_region               [   1.19772] Glyph 17: 31x30 (32x32)
font     D                ttf.c:287  alloc_glyph_region               [   1.19785] Locking glyph region: 000001E76C7D4DB0 400 0 32 32
font     D                ttf.c:167  unlock_current_page              [   1.19808] Unlocking page: 000001E76C7D4DB0
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.19988] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.20030] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.28390] removed dtor for bitmap 000001E76C7C8830
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.28610] removed dtor for bitmap 000001E76C7C8DC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.28851] removed dtor for bitmap 000001E76C7D47E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.28986] removed dtor for bitmap 000001E76C7D6110
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.29072] removed dtor for bitmap 000001E76C7D49D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.29151] removed dtor for bitmap 000001E76C7D45F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.29234] removed dtor for bitmap 000001E76C7D4BC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.29327] removed dtor for bitmap 000001E76C7CB360
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.29506] removed dtor for bitmap 000001E76C7CB8F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.29655] removed dtor for bitmap 000001E76C7C82E0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.29798] removed dtor for bitmap 000001E76C7D84D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.29929] removed dtor for bitmap 000001E76C7C6A10
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.30069] removed dtor for bitmap 000001E76C7C6FA0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.30244] removed dtor for bitmap 000001E76C7DA690
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.30413] removed dtor for bitmap 000001E76C7DAAC0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.30631] removed dtor for bitmap 000001E76C7DB090
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.30867] removed dtor for bitmap 000001E76C7DB660
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.31093] removed dtor for bitmap 000001E76C7DB470
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.31258] removed dtor for bitmap 000001E76C7DA8D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.31423] removed dtor for bitmap 000001E76C7DACB0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.31593] removed dtor for bitmap 000001E76C7DAEA0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.31745] removed dtor for bitmap 000001E76C7DB280
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.31998] removed dtor for bitmap 000001E76C7D5F20
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.32243] removed dtor for bitmap 000001E76C7D6300
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.32408] removed dtor for bitmap 000001E76C7D5950
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.32586] removed dtor for bitmap 000001E76C7D5D30
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.32741] removed dtor for bitmap 000001E76C7D5B40
d3d      I         d3d_disp.cpp:910  d3d_destroy_display              [   3.32902] destroying display 000001E765AF8830 (current 0000000000000000)
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   3.33207] converting display bitmap 000001E76C7D4DB0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   3.33314] added dtor for bitmap 000001E76C7D49D0, func 00007FFF46F9118B
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   3.33347] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   3.33363] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.33596] removed dtor for bitmap 000001E76C7D49D0
d3d      D         d3d_disp.cpp:894  d3d_destroy_display_internals    [   3.33831] waiting for display 000001E765AF8830's thread to end
d3d      W         d3d_disp.cpp:603  d3d_destroy_device               [   3.35485] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1557 d3d_display_thread_proc          [   3.39481] d3d display thread exits
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.39567] removed dtor for queue 000001E76C78E010
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.39593] removed dtor for timer 000001E7675450F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.39621] removed dtor for timer 000001E7675443D0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.39634] removed dtor for timer 000001E767544A60
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.39645] removed dtor for ttf_font 000001E76C7BD570
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.39699] removed dtor for ttf_font 000001E76C7BD1F0
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.39740] removed dtor for ttf_font 000001E76C7BD340
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.39777] removed dtor for sample 000001E76C7D6A60
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.40277] removed dtor for sample_instance 000001E76C81A720
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.45807] removed dtor for sample_instance 000001E765ADBB10
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.45828] removed dtor for mixer 000001E76C792E50
audio-dsound D           dsound.cpp:539  _dsound_stop_voice               [   3.45839] Stopping voice
audio-dsound D           dsound.cpp:556  _dsound_stop_voice               [   3.45851] Joining thread
audio-dsound D           dsound.cpp:562  _dsound_stop_voice               [   3.46564] Joined thread
audio-dsound D           dsound.cpp:564  _dsound_stop_voice               [   3.46585] Destroying thread
audio-dsound D           dsound.cpp:566  _dsound_stop_voice               [   3.46597] Thread destroyed
audio-dsound D           dsound.cpp:573  _dsound_stop_voice               [   3.46609] Releasing buffer
audio-dsound I           dsound.cpp:577  _dsound_stop_voice               [   3.46621] Voice stopped
dtor     D               dtor.c:227  _al_unregister_destructor        [   3.46634] removed dtor for voice 000001E767626170
audio-dsound D           dsound.cpp:391  _dsound_deallocate_voice         [   3.46648] Deallocating voice
audio-dsound D           dsound.cpp:396  _dsound_deallocate_voice         [   3.46660] Deallocated voice
audio-dsound D           dsound.cpp:304  _dsound_close                    [   3.46672] Releasing device
audio-dsound D           dsound.cpp:309  _dsound_close                    [   3.49266] Released device
audio-dsound I           dsound.cpp:310  _dsound_close                    [   3.49283] DirectSound closed
